We are in google colab
Overriding config with config/train_southpark.py:
# train a southpark model
# good for debugging and playing on macbooks and such

out_dir = 'out-southpark'
eval_interval = 250 # keep frequent because we'll overfit
eval_iters = 200
log_interval = 10 # don't print too too often

# we expect to overfit on this small dataset, so only save when val improves
always_save_checkpoint = True

wandb_log = False # override via command line if you like
wandb_project = 'southpark'
wandb_run_name = 'mini-gpt'

dataset = 'southpark'
gradient_accumulation_steps = 1
batch_size = 64
block_size = 256 # context of up to 256 previous characters

# baby GPT model :)
n_layer = 6
n_head = 6
n_embd = 384
dropout = 0.2

learning_rate = 1e-3 # with baby networks can afford to go a bit higher
max_iters = 5000
lr_decay_iters = 5000 # make equal to max_iters usually
min_lr = 1e-4 # learning_rate / 10 usually
beta2 = 0.99 # make a bit bigger because number of tokens per iter is small

warmup_iters = 100 # not super necessary potentially

# on macbook also add
# device = 'cpu'  # run on cpu only
# compile = False # do not torch compile the model

Overriding: dtype = float16
tokens per iteration will be: 16,384
found vocab_size = 50257 (inside data/southpark/meta.pkl)
Initializing a new model from scratch
number of parameters: 29.92M
num decayed parameter tensors: 26, with 30,013,824 parameters
num non-decayed parameter tensors: 13, with 4,992 parameters
iter 3920: loss 2.2304, time 30.07ms, mfu 32.02%
iter 3930: loss 2.2129, time 30.17ms, mfu 32.07%
iter 3940: loss 2.2895, time 30.20ms, mfu 32.10%
iter 3950: loss 2.2277, time 29.93ms, mfu 32.17%
iter 3960: loss 2.1715, time 30.16ms, mfu 32.20%
iter 3970: loss 2.1664, time 30.16ms, mfu 32.23%
iter 3980: loss 2.2048, time 30.21ms, mfu 32.25%
iter 3990: loss 2.1970, time 29.87ms, mfu 32.30%
step 4000, train loss 1.894692, val loss 4.138031, perplexity 62.679256, mean time per step 0.06s
iter 4000: loss 2.2284, time 5807.24ms, mfu 29.09%
iter 4010: loss 2.1679, time 29.97ms, mfu 29.45%
iter 4020: loss 2.1641, time 30.17ms, mfu 29.75%
iter 4030: loss 2.2104, time 30.27ms, mfu 30.02%
iter 4040: loss 2.2047, time 30.23ms, mfu 30.26%
iter 4050: loss 2.1067, time 30.31ms, mfu 30.46%
iter 4060: loss 2.2103, time 30.35ms, mfu 30.65%
iter 4070: loss 2.1332, time 30.28ms, mfu 30.82%
iter 4080: loss 2.2279, time 30.15ms, mfu 30.98%
iter 4090: loss 2.1402, time 30.16ms, mfu 31.14%
iter 4100: loss 2.2540, time 30.30ms, mfu 31.26%
iter 4110: loss 2.1485, time 30.10ms, mfu 31.39%
iter 4120: loss 2.1637, time 30.22ms, mfu 31.49%
iter 4130: loss 2.1886, time 30.02ms, mfu 31.60%
iter 4140: loss 2.2065, time 30.50ms, mfu 31.66%
iter 4150: loss 2.1764, time 30.65ms, mfu 31.69%
iter 4160: loss 2.2018, time 30.09ms, mfu 31.78%
iter 4170: loss 2.2023, time 30.17ms, mfu 31.85%
iter 4180: loss 2.1615, time 30.34ms, mfu 31.89%
iter 4190: loss 2.1756, time 30.07ms, mfu 31.96%
iter 4200: loss 2.1873, time 30.17ms, mfu 32.01%
iter 4210: loss 2.1740, time 30.55ms, mfu 32.02%
iter 4220: loss 2.1929, time 30.13ms, mfu 32.07%
iter 4230: loss 2.1824, time 30.12ms, mfu 32.12%
iter 4240: loss 2.1966, time 30.10ms, mfu 32.16%
step 4250, train loss 1.853287, val loss 4.144661, perplexity 63.096256, mean time per step 0.06s
iter 4250: loss 2.1311, time 5834.58ms, mfu 28.96%
iter 4260: loss 2.1810, time 30.00ms, mfu 29.33%
iter 4270: loss 2.1580, time 30.07ms, mfu 29.66%
iter 4280: loss 2.1587, time 30.06ms, mfu 29.95%
iter 4290: loss 2.1410, time 29.98ms, mfu 30.22%
iter 4300: loss 2.1918, time 29.99ms, mfu 30.47%
iter 4310: loss 2.2306, time 30.00ms, mfu 30.69%
iter 4320: loss 2.1678, time 30.13ms, mfu 30.87%
iter 4330: loss 2.1965, time 30.18ms, mfu 31.03%
iter 4340: loss 2.2223, time 30.22ms, mfu 31.17%
iter 4350: loss 2.1209, time 30.24ms, mfu 31.29%
iter 4360: loss 2.1625, time 30.21ms, mfu 31.41%
iter 4370: loss 2.2237, time 30.16ms, mfu 31.52%
iter 4380: loss 2.1776, time 30.73ms, mfu 31.55%
iter 4390: loss 2.1600, time 30.23ms, mfu 31.64%
iter 4400: loss 2.1362, time 30.25ms, mfu 31.71%
iter 4410: loss 2.1389, time 30.06ms, mfu 31.80%
iter 4420: loss 2.1354, time 30.19ms, mfu 31.87%
iter 4430: loss 2.1690, time 30.08ms, mfu 31.94%
iter 4440: loss 2.1774, time 30.35ms, mfu 31.97%
iter 4450: loss 2.1637, time 30.23ms, mfu 32.02%
iter 4460: loss 2.1315, time 30.25ms, mfu 32.06%
iter 4470: loss 2.1440, time 30.14ms, mfu 32.10%
iter 4480: loss 2.1350, time 30.14ms, mfu 32.14%
iter 4490: loss 2.0908, time 30.26ms, mfu 32.17%
step 4500, train loss 1.820867, val loss 4.159844, perplexity 64.061554, mean time per step 0.06s
iter 4500: loss 2.1639, time 5813.95ms, mfu 28.97%
iter 4510: loss 2.1189, time 29.89ms, mfu 29.35%
iter 4520: loss 2.1407, time 29.92ms, mfu 29.69%
iter 4530: loss 2.0995, time 30.37ms, mfu 29.95%
iter 4540: loss 2.1761, time 30.02ms, mfu 30.22%
iter 4550: loss 2.0881, time 30.15ms, mfu 30.44%
iter 4560: loss 2.1546, time 29.94ms, mfu 30.67%
iter 4570: loss 2.1238, time 30.09ms, mfu 30.86%
iter 4580: loss 2.1439, time 30.17ms, mfu 31.02%
iter 4590: loss 2.1759, time 30.11ms, mfu 31.17%
iter 4600: loss 2.1494, time 31.50ms, mfu 31.17%
iter 4610: loss 2.0956, time 30.12ms, mfu 31.30%
iter 4620: loss 2.1167, time 29.87ms, mfu 31.45%
iter 4630: loss 2.0904, time 29.99ms, mfu 31.58%
iter 4640: loss 2.0941, time 29.99ms, mfu 31.69%
iter 4650: loss 2.1554, time 30.22ms, mfu 31.76%
iter 4660: loss 2.1358, time 30.01ms, mfu 31.85%
iter 4670: loss 2.1160, time 30.04ms, mfu 31.93%
iter 4680: loss 2.1237, time 29.98ms, mfu 32.00%
iter 4690: loss 2.1428, time 29.88ms, mfu 32.08%
iter 4700: loss 2.1300, time 30.11ms, mfu 32.13%
iter 4710: loss 2.0912, time 30.06ms, mfu 32.18%
iter 4720: loss 2.1557, time 30.25ms, mfu 32.20%
iter 4730: loss 2.1726, time 30.02ms, mfu 32.24%
iter 4740: loss 2.1011, time 30.32ms, mfu 32.25%
step 4750, train loss 1.795002, val loss 4.174541, perplexity 65.010025, mean time per step 0.06s
iter 4750: loss 2.1323, time 5818.70ms, mfu 29.04%
iter 4760: loss 2.0491, time 30.04ms, mfu 29.40%
iter 4770: loss 2.1499, time 30.05ms, mfu 29.72%
iter 4780: loss 2.1193, time 30.00ms, mfu 30.02%
iter 4790: loss 2.1771, time 30.15ms, mfu 30.26%
iter 4800: loss 2.0291, time 30.07ms, mfu 30.50%
iter 4810: loss 2.1190, time 29.95ms, mfu 30.72%
iter 4820: loss 2.1529, time 30.04ms, mfu 30.91%
iter 4830: loss 2.1338, time 30.02ms, mfu 31.08%
iter 4840: loss 2.0797, time 30.16ms, mfu 31.22%
iter 4850: loss 2.0898, time 30.45ms, mfu 31.32%
iter 4860: loss 2.0808, time 30.28ms, mfu 31.42%
iter 4870: loss 2.1222, time 30.00ms, mfu 31.55%
iter 4880: loss 2.0795, time 30.63ms, mfu 31.59%
iter 4890: loss 2.1585, time 30.00ms, mfu 31.70%
iter 4900: loss 2.0864, time 30.21ms, mfu 31.77%
iter 4910: loss 2.1442, time 30.44ms, mfu 31.81%
iter 4920: loss 2.0910, time 29.80ms, mfu 31.92%
iter 4930: loss 2.0986, time 30.20ms, mfu 31.97%
iter 4940: loss 2.1214, time 30.17ms, mfu 32.02%
iter 4950: loss 2.0770, time 30.17ms, mfu 32.07%
iter 4960: loss 2.1335, time 30.18ms, mfu 32.11%
iter 4970: loss 2.0986, time 30.10ms, mfu 32.15%
iter 4980: loss 2.0912, time 30.24ms, mfu 32.18%
iter 4990: loss 2.1009, time 30.65ms, mfu 32.16%
step 5000, train loss 1.775458, val loss 4.199081, perplexity 66.625069, mean time per step 0.06s
iter 5000: loss 2.1529, time 5821.88ms, mfu 28.96%
Total time taken: 301.50s

Overriding: out_dir = out-southpark
number of parameters: 29.92M
No meta.pkl found, assuming GPT-2 encodings...
[Scene Description] A bus stop, later. The boys stand outside, waiting for Stan, Kyle, and Cartman are eating Cheesy Poofs

[Cartman] Hey, crockle rain!

[Stan] What's going on?

[Cartman] Mephesto told us that we got our candy.

[Scene Description] Cartman's house. Cartman and Kyle are on the sofa. They both enter.

[Cartman] [Off screen.] Mephesto!

[Kyle] Here, Cartman.

[Cartman] I can't eat Cheesy Poofs.

[Kyle] You can't, Cartman!

[Cartman] Ah, damn it!

[Kyle] Dude, I can't believe it!

[Stan] Now look, you know what it is to make of my candy.

[Kyle] It's not a candy costume.

[Cartman] That's not a candy candy costume, that's a candy costume, you guys.

[Kyle] Yeah!

[Cartman] That's why I have a candy costume.

[Scene Description] Cartman gets up and walks away.

[Stan] I'm trying to make it back, dude!

[Cartman] Shut up, you guys!

[Scene Description] Stan gets up and goes after Cartman.

[Stan] Dude, what the hell are you doing here?!

[Cartman] Can you guys get me out of here?

[Stan] Cartman, you don't just want to die.

[Cartman] Why?

[Kyle] Because if you don't have any candy here, why do you get wood?

[Cartman] No, I'm going to die!

[Scene Description] Kenny heads for the bathroom.

[Cartman] You son of a bitch, heheheheheh.

[Scene Description] Liane pulls the bag off.

[Cartman] Where the hell is it?! Where am I going to go?

[Liane] Oh dear. I'm going to get you back.

[Scene Description] Cartman leaves the bathroom.

[Cartman] I'm going to the bathroom, Mom!
---------------
